[37,332000,0,14,20]
[315.0, 765.0, 75.0, 1710.0, 690.0, 60.0, 0.0, 360.0, 1035.0, 1440.0, 1335.0, 645.0, 570.0, 45.0, 300.0, 15.0, 735.0, 1125.0, 540.0, 1125.0, 1155.0, 540.0, 570.0, 1170.0, 120.0, 810.0, 360.0, 1860.0, 750.0, 885.0, 255.0, 1395.0, 2400.0, 2985.0, 2355.0, 3240.0, 3165.0, 2370.0], 
[120.0, 1110.0, 330.0, 2055.0, 1035.0, 390.0, 360.0, 0.0, 765.0, 1785.0, 1695.0, 990.0, 915.0, 405.0, 450.0, 360.0, 465.0, 1035.0, 435.0, 1470.0, 1500.0, 255.0, 285.0, 1515.0, 450.0, 525.0, 705.0, 2220.0, 1095.0, 1230.0, 165.0, 1740.0, 2745.0, 3330.0, 2700.0, 3585.0, 3510.0, 2730.0], 
[780.0, 1785.0, 1005.0, 2730.0, 1710.0, 1065.0, 1035.0, 765.0, 0.0, 2460.0, 2370.0, 1665.0, 1590.0, 1080.0, 1125.0, 1035.0, 435.0, 1590.0, 990.0, 2145.0, 2175.0, 555.0, 585.0, 2190.0, 1125.0, 330.0, 1380.0, 2895.0, 1770.0, 1905.0, 825.0, 2415.0, 3420.0, 4005.0, 3375.0, 4260.0, 4185.0, 3405.0], 
[1740.0, 960.0, 1515.0, 270.0, 1410.0, 1485.0, 1440.0, 1785.0, 2460.0, 0.0, 135.0, 1065.0, 1065.0, 1395.0, 1665.0, 1455.0, 2160.0, 2505.0, 1935.0, 345.0, 315.0, 1965.0, 1980.0, 285.0, 1440.0, 2235.0, 1140.0, 780.0, 915.0, 585.0, 1665.0, 75.0, 975.0, 1545.0, 930.0, 1815.0, 1725.0, 945.0], 
[1650.0, 855.0, 1410.0, 390.0, 1320.0, 1395.0, 1335.0, 1695.0, 2370.0, 135.0, 0.0, 960.0, 975.0, 1305.0, 1560.0, 1365.0, 2070.0, 2400.0, 1830.0, 240.0, 225.0, 1860.0, 1890.0, 180.0, 1335.0, 2130.0, 1035.0, 765.0, 810.0, 495.0, 1575.0, 60.0, 1095.0, 1665.0, 1050.0, 1935.0, 1845.0, 1065.0], 
[945.0, 210.0, 720.0, 1335.0, 645.0, 690.0, 645.0, 990.0, 1665.0, 1065.0, 960.0, 0.0, 105.0, 600.0, 870.0, 660.0, 1365.0, 1710.0, 1140.0, 750.0, 780.0, 1170.0, 1185.0, 795.0, 645.0, 1440.0, 345.0, 1485.0, 225.0, 510.0, 870.0, 1020.0, 2025.0, 2595.0, 1980.0, 2865.0, 2775.0, 1995.0], 
[870.0, 270.0, 645.0, 1335.0, 570.0, 630.0, 570.0, 915.0, 1590.0, 1065.0, 975.0, 105.0, 0.0, 525.0, 795.0, 585.0, 1290.0, 1650.0, 1065.0, 750.0, 780.0, 1095.0, 1125.0, 795.0, 570.0, 1365.0, 285.0, 1500.0, 270.0, 510.0, 795.0, 1020.0, 2025.0, 2610.0, 1980.0, 2865.0, 2790.0, 2010.0], 
[360.0, 720.0, 120.0, 1665.0, 660.0, 90.0, 45.0, 405.0, 1080.0, 1395.0, 1305.0, 600.0, 525.0, 0.0, 300.0, 60.0, 780.0, 1140.0, 555.0, 1080.0, 1110.0, 570.0, 600.0, 1125.0, 90.0, 840.0, 315.0, 1830.0, 705.0, 840.0, 285.0, 1350.0, 2355.0, 2940.0, 2310.0, 3210.0, 3120.0, 2340.0], 
[420.0, 990.0, 300.0, 1935.0, 825.0, 330.0, 300.0, 450.0, 1125.0, 1665.0, 1560.0, 870.0, 795.0, 300.0, 0.0, 300.0, 825.0, 945.0, 390.0, 1350.0, 1380.0, 630.0, 660.0, 1395.0, 300.0, 900.0, 585.0, 2085.0, 975.0, 1110.0, 360.0, 1620.0, 2625.0, 3195.0, 2580.0, 3465.0, 3375.0, 2595.0], 
[315.0, 780.0, 75.0, 1725.0, 720.0, 30.0, 15.0, 360.0, 1035.0, 1455.0, 1365.0, 660.0, 585.0, 60.0, 300.0, 0.0, 735.0, 1125.0, 540.0, 1140.0, 1170.0, 540.0, 570.0, 1185.0, 135.0, 810.0, 375.0, 1890.0, 765.0, 900.0, 240.0, 1410.0, 2415.0, 3000.0, 2370.0, 3270.0, 3180.0, 2400.0], 
[480.0, 1485.0, 705.0, 2430.0, 1410.0, 765.0, 735.0, 465.0, 435.0, 2160.0, 2070.0, 1365.0, 1290.0, 780.0, 825.0, 735.0, 0.0, 1290.0, 690.0, 1845.0, 1875.0, 270.0, 300.0, 1890.0, 825.0, 135.0, 1080.0, 2595.0, 1470.0, 1605.0, 525.0, 2115.0, 3120.0, 3705.0, 3075.0, 3960.0, 3885.0, 3105.0], 
[1005.0, 1830.0, 1095.0, 2775.0, 1215.0, 1155.0, 1125.0, 1035.0, 1590.0, 2505.0, 2400.0, 1710.0, 1650.0, 1140.0, 945.0, 1125.0, 1290.0, 0.0, 615.0, 2190.0, 2220.0, 1080.0, 1110.0, 2235.0, 1155.0, 1365.0, 1440.0, 2910.0, 1815.0, 1950.0, 1005.0, 2460.0, 3465.0, 4035.0, 3420.0, 4305.0, 4215.0, 3435.0], 
[420.0, 1245.0, 510.0, 2190.0, 810.0, 570.0, 540.0, 435.0, 990.0, 1935.0, 1830.0, 1140.0, 1065.0, 555.0, 390.0, 540.0, 690.0, 615.0, 0.0, 1620.0, 1650.0, 495.0, 510.0, 1665.0, 570.0, 765.0, 855.0, 2355.0, 1230.0, 1380.0, 405.0, 1890.0, 2895.0, 3465.0, 2850.0, 3735.0, 3645.0, 2865.0], 
[1425.0, 645.0, 1200.0, 600.0, 1095.0, 1185.0, 1125.0, 1470.0, 2145.0, 345.0, 240.0, 750.0, 750.0, 1080.0, 1350.0, 1140.0, 1845.0, 2190.0, 1620.0, 0.0, 60.0, 1650.0, 1680.0, 60.0, 1125.0, 1920.0, 825.0, 795.0, 600.0, 270.0, 1350.0, 300.0, 1305.0, 1875.0, 1260.0, 2145.0, 2055.0, 1275.0], 
[1455.0, 675.0, 1230.0, 585.0, 1125.0, 1200.0, 1155.0, 1500.0, 2175.0, 315.0, 225.0, 780.0, 780.0, 1110.0, 1380.0, 1170.0, 1875.0, 2220.0, 1650.0, 60.0, 0.0, 1680.0, 1695.0, 45.0, 1155.0, 1950.0, 855.0, 780.0, 630.0, 300.0, 1380.0, 270.0, 1275.0, 1860.0, 1230.0, 2130.0, 2040.0, 1260.0], 
[285.0, 1275.0, 510.0, 2220.0, 1215.0, 570.0, 540.0, 255.0, 555.0, 1965.0, 1860.0, 1170.0, 1095.0, 570.0, 630.0, 540.0, 270.0, 1080.0, 495.0, 1650.0, 1680.0, 0.0, 30.0, 1695.0, 615.0, 330.0, 885.0, 2385.0, 1260.0, 1410.0, 330.0, 1920.0, 2925.0, 3495.0, 2880.0, 3765.0, 3675.0, 2895.0], 
[315.0, 1305.0, 525.0, 2250.0, 1245.0, 600.0, 570.0, 285.0, 585.0, 1980.0, 1890.0, 1185.0, 1125.0, 600.0, 660.0, 570.0, 300.0, 1110.0, 510.0, 1680.0, 1695.0, 30.0, 0.0, 1710.0, 645.0, 360.0, 915.0, 2415.0, 1290.0, 1425.0, 360.0, 1935.0, 2940.0, 3525.0, 2910.0, 3795.0, 3705.0, 2925.0], 
[1470.0, 690.0, 1245.0, 540.0, 1140.0, 1215.0, 1170.0, 1515.0, 2190.0, 285.0, 180.0, 795.0, 795.0, 1125.0, 1395.0, 1185.0, 1890.0, 2235.0, 1665.0, 60.0, 45.0, 1695.0, 1710.0, 0.0, 1155.0, 1965.0, 870.0, 750.0, 645.0, 315.0, 1395.0, 240.0, 1245.0, 1815.0, 1200.0, 2085.0, 1995.0, 1215.0], 
[405.0, 750.0, 180.0, 1695.0, 690.0, 165.0, 120.0, 450.0, 1125.0, 1440.0, 1335.0, 645.0, 570.0, 90.0, 300.0, 135.0, 825.0, 1155.0, 570.0, 1125.0, 1155.0, 615.0, 645.0, 1155.0, 0.0, 885.0, 360.0, 1860.0, 735.0, 885.0, 330.0, 1395.0, 2400.0, 2970.0, 2355.0, 3240.0, 3150.0, 2370.0], 
[555.0, 1545.0, 780.0, 2490.0, 1485.0, 840.0, 810.0, 525.0, 330.0, 2235.0, 2130.0, 1440.0, 1365.0, 840.0, 900.0, 810.0, 135.0, 1365.0, 765.0, 1920.0, 1950.0, 330.0, 360.0, 1965.0, 885.0, 0.0, 1155.0, 2655.0, 1530.0, 1680.0, 600.0, 2190.0, 3195.0, 3765.0, 3150.0, 4035.0, 3945.0, 3165.0], 
[660.0, 465.0, 435.0, 1395.0, 345.0, 420.0, 360.0, 705.0, 1380.0, 1140.0, 1035.0, 345.0, 285.0, 315.0, 585.0, 375.0, 1080.0, 1440.0, 855.0, 825.0, 855.0, 885.0, 915.0, 870.0, 360.0, 1155.0, 0.0, 1560.0, 450.0, 585.0, 585.0, 1095.0, 2100.0, 2670.0, 2055.0, 2940.0, 2850.0, 2070.0], 
[2175.0, 1380.0, 1935.0, 1050.0, 1845.0, 1920.0, 1860.0, 2220.0, 2895.0, 780.0, 765.0, 1485.0, 1500.0, 1830.0, 2085.0, 1890.0, 2595.0, 2910.0, 2355.0, 795.0, 780.0, 2385.0, 2415.0, 750.0, 1860.0, 2655.0, 1560.0, 0.0, 1335.0, 1020.0, 2100.0, 765.0, 1740.0, 2325.0, 1695.0, 2580.0, 2505.0, 1725.0], 
[1050.0, 45.0, 810.0, 1170.0, 750.0, 795.0, 750.0, 1095.0, 1770.0, 915.0, 810.0, 225.0, 270.0, 705.0, 975.0, 765.0, 1470.0, 1815.0, 1230.0, 600.0, 630.0, 1260.0, 1290.0, 645.0, 735.0, 1530.0, 450.0, 1335.0, 0.0, 360.0, 975.0, 870.0, 1875.0, 2445.0, 1830.0, 2715.0, 2625.0, 1845.0], 
[1185.0, 405.0, 960.0, 855.0, 855.0, 945.0, 885.0, 1230.0, 1905.0, 585.0, 495.0, 510.0, 510.0, 840.0, 1110.0, 900.0, 1605.0, 1950.0, 1380.0, 270.0, 300.0, 1410.0, 1425.0, 315.0, 885.0, 1680.0, 585.0, 1020.0, 360.0, 0.0, 1110.0, 540.0, 1545.0, 2130.0, 1500.0, 2400.0, 2310.0, 1530.0], 
[120.0, 990.0, 210.0, 1935.0, 930.0, 285.0, 255.0, 165.0, 825.0, 1665.0, 1575.0, 870.0, 795.0, 285.0, 360.0, 240.0, 525.0, 1005.0, 405.0, 1350.0, 1380.0, 330.0, 360.0, 1395.0, 330.0, 600.0, 585.0, 2100.0, 975.0, 1110.0, 0.0, 1620.0, 2625.0, 3210.0, 2595.0, 3480.0, 3390.0, 2610.0], 
[1695.0, 915.0, 1470.0, 345.0, 1365.0, 1455.0, 1395.0, 1740.0, 2415.0, 75.0, 60.0, 1020.0, 1020.0, 1350.0, 1620.0, 1410.0, 2115.0, 2460.0, 1890.0, 300.0, 270.0, 1920.0, 1935.0, 240.0, 1395.0, 2190.0, 1095.0, 765.0, 870.0, 540.0, 1620.0, 0.0, 1035.0, 1620.0, 990.0, 1890.0, 1800.0, 1020.0], 
[2700.0, 1920.0, 2475.0, 705.0, 2370.0, 2460.0, 2400.0, 2745.0, 3420.0, 975.0, 1095.0, 2025.0, 2025.0, 2355.0, 2625.0, 2415.0, 3120.0, 3465.0, 2895.0, 1305.0, 1275.0, 2925.0, 2940.0, 1245.0, 2400.0, 3195.0, 2100.0, 1740.0, 1875.0, 1545.0, 2625.0, 1035.0, 0.0, 900.0, 75.0, 1170.0, 1080.0, 45.0], 
[3285.0, 2490.0, 3045.0, 1305.0, 2955.0, 3030.0, 2985.0, 3330.0, 4005.0, 1545.0, 1665.0, 2595.0, 2610.0, 2940.0, 3195.0, 3000.0, 3705.0, 4035.0, 3465.0, 1875.0, 1860.0, 3495.0, 3525.0, 1815.0, 2970.0, 3765.0, 2670.0, 2325.0, 2445.0, 2130.0, 3210.0, 1620.0, 900.0, 0.0, 960.0, 720.0, 645.0, 945.0], 
[2655.0, 1875.0, 2430.0, 660.0, 2325.0, 2415.0, 2355.0, 2700.0, 3375.0, 930.0, 1050.0, 1980.0, 1980.0, 2310.0, 2580.0, 2370.0, 3075.0, 3420.0, 2850.0, 1260.0, 1230.0, 2880.0, 2910.0, 1200.0, 2355.0, 3150.0, 2055.0, 1695.0, 1830.0, 1500.0, 2595.0, 990.0, 75.0, 960.0, 0.0, 1215.0, 1125.0, 30.0], 
[3555.0, 2760.0, 3315.0, 1560.0, 3225.0, 3300.0, 3240.0, 3585.0, 4260.0, 1815.0, 1935.0, 2865.0, 2865.0, 3210.0, 3465.0, 3270.0, 3960.0, 4305.0, 3735.0, 2145.0, 2130.0, 3765.0, 3795.0, 2085.0, 3240.0, 4035.0, 2940.0, 2580.0, 2715.0, 2400.0, 3480.0, 1890.0, 1170.0, 720.0, 1215.0, 0.0, 90.0, 1200.0], 
[3465.0, 2670.0, 3225.0, 1470.0, 3135.0, 3210.0, 3165.0, 3510.0, 4185.0, 1725.0, 1845.0, 2775.0, 2790.0, 3120.0, 3375.0, 3180.0, 3885.0, 4215.0, 3645.0, 2055.0, 2040.0, 3675.0, 3705.0, 1995.0, 3150.0, 3945.0, 2850.0, 2505.0, 2625.0, 2310.0, 3390.0, 1800.0, 1080.0, 645.0, 1125.0, 90.0, 0.0, 1125.0], 
[2685.0, 1890.0, 2445.0, 690.0, 2355.0, 2430.0, 2370.0, 2730.0, 3405.0, 945.0, 1065.0, 1995.0, 2010.0, 2340.0, 2595.0, 2400.0, 3105.0, 3435.0, 2865.0, 1275.0, 1260.0, 2895.0, 2925.0, 1215.0, 2370.0, 3165.0, 2070.0, 1725.0, 1845.0, 1530.0, 2610.0, 1020.0, 45.0, 945.0, 30.0, 1200.0, 1125.0, 0.0]]



#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 4
# Vessel count: 10
# Number of cargoes: 500
# Cargo sizes: 2
# Time windows: 3
# Regional flow: 0
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------
