[29,468820,0,14,20]
[5940.0, 6180.0, 3540.0, 4305.0, 5910.0, 6435.0, 5460.0, 4275.0, 5880.0, 5430.0, 4095.0, 3540.0, 10350.0, 9615.0, 10260.0, 10260.0, 11010.0, 5235.0, 6075.0, 5805.0, 8025.0, 6570.0, 11415.0, 10215.0, 11445.0, 11340.0, 11460.0, 11235.0, 10560.0, 0.0]]



#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 1
# Vessel count: 6
# Number of cargoes: 300
# Cargo sizes: 2
# Time windows: 1
# Regional flow: 0
# Market condition: 1
# Instance number: 1 (out of 5)
#----------------------------------------------------------------
# Randomly selected 30 ports
