[29,468820,0,14,20]
[6300.0, 6330.0, 1395.0, 1650.0, 1305.0, 1575.0, 975.0, 1890.0, 1410.0, 6480.0, 4410.0, 3930.0, 3675.0, 4365.0, 9990.0, 11100.0, 11505.0, 10830.0, 0.0, 1095.0, 1665.0, 1050.0, 8565.0, 8910.0, 9795.0, 9585.0, 4275.0, 4410.0, 225.0, 2550.0], 
[5565.0, 5595.0, 2460.0, 2700.0, 2355.0, 2625.0, 2025.0, 2940.0, 2475.0, 7185.0, 5355.0, 4890.0, 4665.0, 5325.0, 9270.0, 10365.0, 10785.0, 10110.0, 1095.0, 0.0, 900.0, 75.0, 9600.0, 9945.0, 10845.0, 10620.0, 5235.0, 5445.0, 1275.0, 1830.0], 
[4950.0, 4980.0, 3030.0, 3285.0, 2940.0, 3210.0, 2610.0, 3525.0, 3045.0, 6570.0, 5940.0, 5460.0, 5235.0, 5910.0, 8640.0, 9735.0, 10155.0, 9480.0, 1665.0, 900.0, 0.0, 960.0, 10185.0, 10530.0, 11415.0, 11205.0, 5805.0, 6030.0, 1860.0, 1200.0], 
[5625.0, 5655.0, 2415.0, 2655.0, 2310.0, 2595.0, 1980.0, 2910.0, 2430.0, 7245.0, 5325.0, 4845.0, 4620.0, 5280.0, 9315.0, 10410.0, 10830.0, 10155.0, 1050.0, 75.0, 960.0, 0.0, 9555.0, 9900.0, 10800.0, 10575.0, 5190.0, 5400.0, 1230.0, 1875.0], 
[11415.0, 12585.0, 9135.0, 9390.0, 9045.0, 9315.0, 8835.0, 9615.0, 9150.0, 11355.0, 8250.0, 7770.0, 6360.0, 8220.0, 7080.0, 6390.0, 5565.0, 6345.0, 8565.0, 9600.0, 10185.0, 9555.0, 0.0, 420.0, 1305.0, 1095.0, 10215.0, 4185.0, 8460.0, 11070.0], 
[11070.0, 12255.0, 9480.0, 9735.0, 9390.0, 9660.0, 9180.0, 9960.0, 9495.0, 11700.0, 8595.0, 8115.0, 6705.0, 8565.0, 6720.0, 6045.0, 5220.0, 5985.0, 8910.0, 9945.0, 10530.0, 9900.0, 420.0, 0.0, 930.0, 720.0, 10560.0, 4530.0, 8805.0, 11415.0], 
[10665.0, 11835.0, 10380.0, 10620.0, 10275.0, 10545.0, 10065.0, 10845.0, 10395.0, 12585.0, 9495.0, 9015.0, 7605.0, 9450.0, 6270.0, 5595.0, 4800.0, 5550.0, 9795.0, 10845.0, 11415.0, 10800.0, 1305.0, 930.0, 0.0, 420.0, 11445.0, 5430.0, 9705.0, 12315.0], 
[10800.0, 11970.0, 10155.0, 10410.0, 10065.0, 10335.0, 9855.0, 10635.0, 10170.0, 12360.0, 9270.0, 8790.0, 7380.0, 9240.0, 6420.0, 5730.0, 4935.0, 5685.0, 9585.0, 10620.0, 11205.0, 10575.0, 1095.0, 720.0, 420.0, 0.0, 11235.0, 5205.0, 9480.0, 12090.0], 
[7020.0, 7350.0, 5445.0, 5700.0, 5355.0, 5625.0, 5010.0, 5940.0, 5460.0, 2670.0, 3555.0, 3435.0, 4230.0, 3540.0, 9450.0, 10515.0, 10890.0, 10260.0, 4275.0, 5235.0, 5805.0, 5190.0, 10215.0, 10560.0, 11445.0, 11235.0, 0.0, 6045.0, 4305.0, 6705.0], 
[10650.0, 10695.0, 5010.0, 5250.0, 4920.0, 5190.0, 4695.0, 5505.0, 5025.0, 7635.0, 4095.0, 3615.0, 2205.0, 4065.0, 11160.0, 10485.0, 9645.0, 10440.0, 4410.0, 5445.0, 6030.0, 5400.0, 4185.0, 4530.0, 5430.0, 5205.0, 6045.0, 0.0, 4320.0, 6915.0], 
[6480.0, 6510.0, 1200.0, 1455.0, 1110.0, 1380.0, 780.0, 1695.0, 1230.0, 6510.0, 4425.0, 3945.0, 3645.0, 4380.0, 10185.0, 11280.0, 11700.0, 11025.0, 225.0, 1275.0, 1860.0, 1230.0, 8460.0, 8805.0, 9705.0, 9480.0, 4305.0, 4320.0, 0.0, 2745.0], 
[3375.0, 3405.0, 3915.0, 4170.0, 3825.0, 4095.0, 3495.0, 4410.0, 3945.0, 4995.0, 6825.0, 6360.0, 6135.0, 6795.0, 7065.0, 8175.0, 8595.0, 7920.0, 2550.0, 1830.0, 1200.0, 1875.0, 11070.0, 11415.0, 12315.0, 12090.0, 6705.0, 6915.0, 2745.0, 0.0]]



#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 1
# Vessel count: 6
# Number of cargoes: 300
# Cargo sizes: 2
# Time windows: 1
# Regional flow: 0
# Market condition: 1
# Instance number: 4 (out of 5)
#----------------------------------------------------------------
# Randomly selected 30 ports
