[39,468820,0,14,20]
[9060.0, 5505.0, 5745.0, 5400.0, 6240.0, 5400.0, 5970.0, 4350.0, 5475.0, 5445.0, 4605.0, 765.0, 60.0, 45.0, 900.0, 510.0, 525.0, 0.0, 11895.0, 12375.0, 12045.0, 12345.0, 6090.0, 5325.0, 5910.0, 5280.0, 9750.0, 5550.0, 4920.0, 9420.0, 8220.0, 9450.0, 9345.0, 9465.0, 9240.0, 9240.0, 3540.0, 4065.0, 4380.0, 6795.0], 
[6405.0, 12120.0, 12375.0, 12030.0, 12855.0, 12045.0, 12585.0, 10905.0, 12105.0, 12060.0, 11220.0, 11925.0, 11880.0, 11895.0, 12045.0, 12060.0, 12045.0, 11895.0, 0.0, 495.0, 165.0, 495.0, 9810.0, 10035.0, 9405.0, 10080.0, 2340.0, 11670.0, 11730.0, 5505.0, 6285.0, 5505.0, 5445.0, 5490.0, 5640.0, 5640.0, 10185.0, 10395.0, 10950.0, 7845.0], 
[6885.0, 12600.0, 12855.0, 12510.0, 13335.0, 12525.0, 13065.0, 11385.0, 12585.0, 12540.0, 11700.0, 12405.0, 12360.0, 12375.0, 12525.0, 12540.0, 12525.0, 12375.0, 495.0, 0.0, 615.0, 465.0, 10290.0, 10515.0, 9885.0, 10560.0, 2820.0, 11640.0, 11700.0, 5460.0, 6255.0, 5475.0, 5400.0, 5445.0, 5610.0, 5595.0, 10665.0, 10350.0, 11430.0, 8325.0], 
[6570.0, 12285.0, 12525.0, 12180.0, 13020.0, 12195.0, 12750.0, 11070.0, 12255.0, 12225.0, 11370.0, 12090.0, 12045.0, 12045.0, 12195.0, 12225.0, 12195.0, 12045.0, 165.0, 615.0, 0.0, 630.0, 9975.0, 10185.0, 9570.0, 10245.0, 2490.0, 11805.0, 11865.0, 5640.0, 6420.0, 5640.0, 5580.0, 5625.0, 5775.0, 5775.0, 10350.0, 10530.0, 11115.0, 7995.0], 
[6870.0, 12585.0, 12825.0, 12480.0, 13320.0, 12495.0, 13050.0, 11370.0, 12555.0, 12525.0, 11670.0, 12375.0, 12330.0, 12345.0, 12495.0, 12510.0, 12480.0, 12345.0, 495.0, 465.0, 630.0, 0.0, 10275.0, 10485.0, 9870.0, 10545.0, 2790.0, 11190.0, 11250.0, 5025.0, 5805.0, 5025.0, 4965.0, 5010.0, 5160.0, 5160.0, 10635.0, 9915.0, 11400.0, 8295.0], 
[5385.0, 3210.0, 3465.0, 3120.0, 3945.0, 3135.0, 3675.0, 1995.0, 3195.0, 3150.0, 2310.0, 6825.0, 6120.0, 6045.0, 5190.0, 5640.0, 6585.0, 6090.0, 9810.0, 10290.0, 9975.0, 10275.0, 0.0, 1080.0, 645.0, 1125.0, 7485.0, 6915.0, 5835.0, 11565.0, 10365.0, 11595.0, 11490.0, 11610.0, 11385.0, 11385.0, 5985.0, 6210.0, 2040.0, 1620.0], 
[5595.0, 2460.0, 2700.0, 2355.0, 3195.0, 2370.0, 2925.0, 1245.0, 2430.0, 2400.0, 1545.0, 6075.0, 5355.0, 5280.0, 4440.0, 4890.0, 5835.0, 5325.0, 10035.0, 10515.0, 10185.0, 10485.0, 1080.0, 0.0, 900.0, 75.0, 7695.0, 6150.0, 5070.0, 10800.0, 9600.0, 10830.0, 10740.0, 10860.0, 10635.0, 10620.0, 5235.0, 5445.0, 1275.0, 1830.0], 
[4980.0, 3030.0, 3285.0, 2940.0, 3765.0, 2955.0, 3495.0, 1815.0, 3015.0, 2970.0, 2130.0, 6645.0, 5940.0, 5865.0, 5010.0, 5460.0, 6405.0, 5910.0, 9405.0, 9885.0, 9570.0, 9870.0, 645.0, 900.0, 0.0, 960.0, 7065.0, 6735.0, 5655.0, 11385.0, 10185.0, 11415.0, 11310.0, 11430.0, 11205.0, 11205.0, 5805.0, 6030.0, 1860.0, 1200.0], 
[5655.0, 2415.0, 2655.0, 2310.0, 3150.0, 2325.0, 2880.0, 1200.0, 2385.0, 2355.0, 1500.0, 6030.0, 5325.0, 5250.0, 4395.0, 4845.0, 5790.0, 5280.0, 10080.0, 10560.0, 10245.0, 10545.0, 1125.0, 75.0, 960.0, 0.0, 7740.0, 6105.0, 5040.0, 10755.0, 9555.0, 10785.0, 10695.0, 10815.0, 10590.0, 10575.0, 5190.0, 5400.0, 1230.0, 1875.0], 
[4065.0, 9780.0, 10035.0, 9690.0, 10530.0, 9705.0, 10260.0, 8580.0, 9765.0, 9720.0, 8880.0, 9810.0, 9735.0, 9735.0, 9885.0, 9915.0, 9915.0, 9750.0, 2340.0, 2820.0, 2490.0, 2790.0, 7485.0, 7695.0, 7065.0, 7740.0, 0.0, 13485.0, 12405.0, 7770.0, 8520.0, 7785.0, 7710.0, 7755.0, 7905.0, 7905.0, 8025.0, 12585.0, 8610.0, 5505.0], 
[11385.0, 5460.0, 5655.0, 5355.0, 6090.0, 5145.0, 5805.0, 4980.0, 5430.0, 5400.0, 4935.0, 6300.0, 5595.0, 5520.0, 4650.0, 5115.0, 6060.0, 5550.0, 11670.0, 11640.0, 11805.0, 11190.0, 6915.0, 6150.0, 6735.0, 6105.0, 13485.0, 0.0, 1380.0, 6675.0, 5475.0, 6705.0, 6600.0, 6720.0, 6495.0, 6495.0, 7380.0, 1755.0, 4980.0, 7620.0], 
[10320.0, 4275.0, 4470.0, 4185.0, 4890.0, 3945.0, 4620.0, 3885.0, 4260.0, 4230.0, 3825.0, 5655.0, 4950.0, 4875.0, 4020.0, 4470.0, 5415.0, 4920.0, 11730.0, 11700.0, 11865.0, 11250.0, 5835.0, 5070.0, 5655.0, 5040.0, 12405.0, 1380.0, 0.0, 6735.0, 5535.0, 6765.0, 6660.0, 6780.0, 6555.0, 6555.0, 6570.0, 1530.0, 3885.0, 6540.0], 
[11850.0, 10335.0, 10590.0, 10245.0, 11055.0, 10050.0, 10785.0, 9660.0, 10320.0, 10275.0, 9690.0, 9720.0, 9450.0, 9375.0, 8520.0, 8970.0, 9915.0, 9420.0, 5505.0, 5460.0, 5640.0, 5025.0, 11565.0, 10800.0, 11385.0, 10755.0, 7770.0, 6675.0, 6735.0, 0.0, 1275.0, 60.0, 195.0, 75.0, 390.0, 390.0, 11415.0, 5385.0, 9660.0, 12270.0], 
[12585.0, 9135.0, 9390.0, 9045.0, 9855.0, 8850.0, 9585.0, 8460.0, 9120.0, 9075.0, 8490.0, 8535.0, 8250.0, 8175.0, 7320.0, 7770.0, 8715.0, 8220.0, 6285.0, 6255.0, 6420.0, 5805.0, 10365.0, 9600.0, 10185.0, 9555.0, 8520.0, 5475.0, 5535.0, 1275.0, 0.0, 1305.0, 1200.0, 1320.0, 1095.0, 1095.0, 10215.0, 4185.0, 8460.0, 11070.0], 
[11850.0, 10365.0, 10620.0, 10275.0, 11085.0, 10095.0, 10815.0, 9690.0, 10350.0, 10305.0, 9720.0, 9750.0, 9480.0, 9405.0, 8550.0, 9000.0, 9960.0, 9450.0, 5505.0, 5475.0, 5640.0, 5025.0, 11595.0, 10830.0, 11415.0, 10785.0, 7785.0, 6705.0, 6765.0, 60.0, 1305.0, 0.0, 225.0, 60.0, 420.0, 420.0, 11445.0, 5430.0, 9690.0, 12300.0], 
[11790.0, 10260.0, 10515.0, 10170.0, 10995.0, 9990.0, 10710.0, 9585.0, 10245.0, 10200.0, 9615.0, 9660.0, 9375.0, 9315.0, 8445.0, 8910.0, 9855.0, 9345.0, 5445.0, 5400.0, 5580.0, 4965.0, 11490.0, 10740.0, 11310.0, 10695.0, 7710.0, 6600.0, 6660.0, 195.0, 1200.0, 225.0, 0.0, 240.0, 315.0, 315.0, 11340.0, 5325.0, 9585.0, 12195.0], 
[11835.0, 10380.0, 10635.0, 10290.0, 11115.0, 10110.0, 10830.0, 9705.0, 10365.0, 10335.0, 9750.0, 9780.0, 9510.0, 9435.0, 8565.0, 9030.0, 9975.0, 9465.0, 5490.0, 5445.0, 5625.0, 5010.0, 11610.0, 10860.0, 11430.0, 10815.0, 7755.0, 6720.0, 6780.0, 75.0, 1320.0, 60.0, 240.0, 0.0, 435.0, 435.0, 11460.0, 5445.0, 9705.0, 12315.0], 
[11985.0, 10155.0, 10410.0, 10065.0, 10890.0, 9885.0, 10605.0, 9480.0, 10140.0, 10095.0, 9510.0, 9555.0, 9270.0, 9195.0, 8340.0, 8805.0, 9750.0, 9240.0, 5640.0, 5610.0, 5775.0, 5160.0, 11385.0, 10635.0, 11205.0, 10590.0, 7905.0, 6495.0, 6555.0, 390.0, 1095.0, 420.0, 315.0, 435.0, 0.0, 0.0, 11235.0, 5220.0, 9480.0, 12090.0], 
[11970.0, 10155.0, 10410.0, 10065.0, 10875.0, 9870.0, 10605.0, 9480.0, 10140.0, 10095.0, 9510.0, 9540.0, 9270.0, 9195.0, 8340.0, 8790.0, 9735.0, 9240.0, 5640.0, 5595.0, 5775.0, 5160.0, 11385.0, 10620.0, 11205.0, 10575.0, 7905.0, 6495.0, 6555.0, 390.0, 1095.0, 420.0, 315.0, 435.0, 0.0, 0.0, 11235.0, 5205.0, 9480.0, 12090.0], 
[7350.0, 5445.0, 5700.0, 5355.0, 6180.0, 5370.0, 5910.0, 4275.0, 5430.0, 5385.0, 4545.0, 4095.0, 3555.0, 3510.0, 3180.0, 3435.0, 3930.0, 3540.0, 10185.0, 10665.0, 10350.0, 10635.0, 5985.0, 5235.0, 5805.0, 5190.0, 8025.0, 7380.0, 6570.0, 11415.0, 10215.0, 11445.0, 11340.0, 11460.0, 11235.0, 11235.0, 0.0, 6045.0, 4305.0, 6705.0], 
[10695.0, 5010.0, 5250.0, 4920.0, 5745.0, 4740.0, 5475.0, 4320.0, 4980.0, 4950.0, 4365.0, 4800.0, 4095.0, 4020.0, 3165.0, 3615.0, 4560.0, 4065.0, 10395.0, 10350.0, 10530.0, 9915.0, 6210.0, 5445.0, 6030.0, 5400.0, 12585.0, 1755.0, 1530.0, 5385.0, 4185.0, 5430.0, 5325.0, 5445.0, 5220.0, 5205.0, 6045.0, 0.0, 4320.0, 6915.0], 
[6510.0, 1200.0, 1455.0, 1110.0, 1950.0, 1125.0, 1680.0, 45.0, 1185.0, 1155.0, 300.0, 5130.0, 4425.0, 4350.0, 3495.0, 3945.0, 4890.0, 4380.0, 10950.0, 11430.0, 11115.0, 11400.0, 2040.0, 1275.0, 1860.0, 1230.0, 8610.0, 4980.0, 3885.0, 9660.0, 8460.0, 9690.0, 9585.0, 9705.0, 9480.0, 9480.0, 4305.0, 4320.0, 0.0, 2745.0], 
[3405.0, 3915.0, 4170.0, 3825.0, 4665.0, 3840.0, 4395.0, 2715.0, 3900.0, 3870.0, 3015.0, 7530.0, 6825.0, 6750.0, 5895.0, 6360.0, 7290.0, 6795.0, 7845.0, 8325.0, 7995.0, 8295.0, 1620.0, 1830.0, 1200.0, 1875.0, 5505.0, 7620.0, 6540.0, 12270.0, 11070.0, 12300.0, 12195.0, 12315.0, 12090.0, 12090.0, 6705.0, 6915.0, 2745.0, 0.0]]



#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 1
# Vessel count: 6
# Number of cargoes: 300
# Cargo sizes: 2
# Time windows: 1
# Regional flow: 0
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------
# Randomly selected 40 ports
