[29,468820,0,14,20]
[7665.0, 30.0, 795.0, 375.0, 675.0, 1905.0, 720.0, 315.0, 0.0, 150.0, 915.0, 15.0, 30.0, 7620.0, 6225.0, 5505.0, 11565.0, 12555.0, 12555.0, 3015.0, 9765.0, 5430.0, 4260.0, 10320.0, 10245.0, 10350.0, 10140.0, 5430.0, 4980.0, 1185.0], 
[7635.0, 165.0, 750.0, 450.0, 645.0, 1860.0, 690.0, 300.0, 150.0, 0.0, 885.0, 135.0, 120.0, 7590.0, 6180.0, 5475.0, 11535.0, 12525.0, 12525.0, 2970.0, 9720.0, 5400.0, 4230.0, 10275.0, 10200.0, 10320.0, 10095.0, 5385.0, 4950.0, 1155.0], 
[6780.0, 945.0, 405.0, 1230.0, 510.0, 1020.0, 855.0, 1110.0, 915.0, 885.0, 0.0, 900.0, 885.0, 6750.0, 5355.0, 4650.0, 10680.0, 11670.0, 11670.0, 2130.0, 8880.0, 4935.0, 3825.0, 9690.0, 9615.0, 9735.0, 9510.0, 4545.0, 4365.0, 300.0], 
[7665.0, 30.0, 780.0, 360.0, 660.0, 1890.0, 720.0, 300.0, 15.0, 135.0, 900.0, 0.0, 15.0, 7620.0, 6210.0, 5505.0, 11550.0, 12540.0, 12540.0, 3000.0, 9750.0, 5415.0, 4245.0, 10305.0, 10230.0, 10335.0, 10125.0, 5415.0, 4980.0, 1170.0], 
[7635.0, 60.0, 765.0, 360.0, 645.0, 1860.0, 690.0, 300.0, 30.0, 120.0, 885.0, 15.0, 0.0, 7590.0, 6195.0, 5475.0, 11535.0, 12525.0, 12525.0, 2985.0, 9735.0, 5400.0, 4230.0, 10290.0, 10215.0, 10320.0, 10095.0, 5385.0, 4950.0, 1155.0], 
[4680.0, 7650.0, 7110.0, 7935.0, 7215.0, 5745.0, 7560.0, 7815.0, 7620.0, 7590.0, 6750.0, 7620.0, 7590.0, 0.0, 4605.0, 4395.0, 7065.0, 8070.0, 8070.0, 6570.0, 5400.0, 9135.0, 8475.0, 12555.0, 12480.0, 12585.0, 12360.0, 2670.0, 7635.0, 6510.0], 
[9270.0, 6240.0, 5700.0, 6540.0, 5820.0, 4365.0, 6135.0, 6405.0, 6225.0, 6180.0, 5355.0, 6210.0, 6195.0, 4605.0, 0.0, 720.0, 11355.0, 12375.0, 12375.0, 6645.0, 9810.0, 6300.0, 5655.0, 9720.0, 9660.0, 9765.0, 9540.0, 4095.0, 4800.0, 5130.0], 
[9060.0, 5535.0, 4995.0, 5835.0, 5100.0, 3645.0, 5430.0, 5700.0, 5505.0, 5475.0, 4650.0, 5505.0, 5475.0, 4395.0, 720.0, 0.0, 11310.0, 12330.0, 12330.0, 5940.0, 9735.0, 5595.0, 4950.0, 9450.0, 9375.0, 9495.0, 9270.0, 3555.0, 4095.0, 4425.0], 
[5880.0, 11580.0, 11055.0, 11880.0, 11160.0, 10875.0, 11505.0, 11760.0, 11565.0, 11535.0, 10680.0, 11550.0, 11535.0, 7065.0, 11355.0, 11310.0, 0.0, 1035.0, 1035.0, 8865.0, 1800.0, 12165.0, 12225.0, 6030.0, 5970.0, 6015.0, 6165.0, 9615.0, 10890.0, 10410.0], 
[6870.0, 12570.0, 12045.0, 12870.0, 12150.0, 11865.0, 12495.0, 12750.0, 12555.0, 12525.0, 11670.0, 12540.0, 12525.0, 8070.0, 12375.0, 12330.0, 1035.0, 0.0, 0.0, 9855.0, 2790.0, 11190.0, 11250.0, 5025.0, 4965.0, 5010.0, 5145.0, 10635.0, 9915.0, 11400.0], 
[6870.0, 12585.0, 12045.0, 12870.0, 12150.0, 11865.0, 12495.0, 12750.0, 12555.0, 12525.0, 11670.0, 12540.0, 12525.0, 8070.0, 12375.0, 12330.0, 1035.0, 0.0, 0.0, 9870.0, 2790.0, 11190.0, 11250.0, 5025.0, 4965.0, 5010.0, 5160.0, 10635.0, 9915.0, 11400.0], 
[4980.0, 3030.0, 2490.0, 3330.0, 2595.0, 2325.0, 2955.0, 3195.0, 3015.0, 2970.0, 2130.0, 3000.0, 2985.0, 6570.0, 6645.0, 5940.0, 8865.0, 9855.0, 9870.0, 0.0, 7065.0, 6735.0, 5655.0, 11385.0, 11310.0, 11415.0, 11205.0, 5805.0, 6030.0, 1860.0], 
[4065.0, 9780.0, 9255.0, 10080.0, 9360.0, 9075.0, 9705.0, 9960.0, 9765.0, 9720.0, 8880.0, 9750.0, 9735.0, 5400.0, 9810.0, 9735.0, 1800.0, 2790.0, 2790.0, 7065.0, 0.0, 13485.0, 12405.0, 7770.0, 7710.0, 7770.0, 7905.0, 8025.0, 12585.0, 8610.0], 
[11385.0, 5460.0, 5205.0, 5700.0, 5250.0, 4770.0, 5145.0, 5400.0, 5430.0, 5400.0, 4935.0, 5415.0, 5400.0, 9135.0, 6300.0, 5595.0, 12165.0, 11190.0, 11190.0, 6735.0, 13485.0, 0.0, 1380.0, 6675.0, 6600.0, 6705.0, 6495.0, 7380.0, 1755.0, 4980.0], 
[10320.0, 4275.0, 4065.0, 4500.0, 4095.0, 3780.0, 3945.0, 4200.0, 4260.0, 4230.0, 3825.0, 4245.0, 4230.0, 8475.0, 5655.0, 4950.0, 12225.0, 11250.0, 11250.0, 5655.0, 12405.0, 1380.0, 0.0, 6735.0, 6660.0, 6780.0, 6555.0, 6570.0, 1530.0, 3885.0], 
[11850.0, 10335.0, 9990.0, 10635.0, 10065.0, 9270.0, 10050.0, 10365.0, 10320.0, 10275.0, 9690.0, 10305.0, 10290.0, 12555.0, 9720.0, 9450.0, 6030.0, 5025.0, 5025.0, 11385.0, 7770.0, 6675.0, 6735.0, 0.0, 195.0, 60.0, 390.0, 11415.0, 5385.0, 9660.0], 
[11790.0, 10260.0, 9915.0, 10560.0, 10005.0, 9195.0, 9990.0, 10290.0, 10245.0, 10200.0, 9615.0, 10230.0, 10215.0, 12480.0, 9660.0, 9375.0, 5970.0, 4965.0, 4965.0, 11310.0, 7710.0, 6600.0, 6660.0, 195.0, 0.0, 240.0, 315.0, 11340.0, 5325.0, 9585.0], 
[11835.0, 10380.0, 10020.0, 10665.0, 10110.0, 9300.0, 10095.0, 10410.0, 10350.0, 10320.0, 9735.0, 10335.0, 10320.0, 12585.0, 9765.0, 9495.0, 6015.0, 5010.0, 5010.0, 11415.0, 7770.0, 6705.0, 6780.0, 60.0, 240.0, 0.0, 420.0, 11445.0, 5430.0, 9705.0], 
[11970.0, 10155.0, 9810.0, 10455.0, 9885.0, 9090.0, 9870.0, 10185.0, 10140.0, 10095.0, 9510.0, 10125.0, 10095.0, 12360.0, 9540.0, 9270.0, 6165.0, 5145.0, 5160.0, 11205.0, 7905.0, 6495.0, 6555.0, 390.0, 315.0, 420.0, 0.0, 11235.0, 5205.0, 9480.0], 
[7350.0, 5445.0, 4905.0, 5745.0, 5010.0, 3540.0, 5370.0, 5610.0, 5430.0, 5385.0, 4545.0, 5415.0, 5385.0, 2670.0, 4095.0, 3555.0, 9615.0, 10635.0, 10635.0, 5805.0, 8025.0, 7380.0, 6570.0, 11415.0, 11340.0, 11445.0, 11235.0, 0.0, 6045.0, 4305.0], 
[10695.0, 5010.0, 4650.0, 5295.0, 4740.0, 3915.0, 4740.0, 5100.0, 4980.0, 4950.0, 4365.0, 4980.0, 4950.0, 7635.0, 4800.0, 4095.0, 10890.0, 9915.0, 9915.0, 6030.0, 12585.0, 1755.0, 1530.0, 5385.0, 5325.0, 5430.0, 5205.0, 6045.0, 0.0, 4320.0], 
[6510.0, 1200.0, 675.0, 1500.0, 780.0, 780.0, 1125.0, 1380.0, 1185.0, 1155.0, 300.0, 1170.0, 1155.0, 6510.0, 5130.0, 4425.0, 10410.0, 11400.0, 11400.0, 1860.0, 8610.0, 4980.0, 3885.0, 9660.0, 9585.0, 9705.0, 9480.0, 4305.0, 4320.0, 0.0]]



#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 1
# Vessel count: 6
# Number of cargoes: 300
# Cargo sizes: 2
# Time windows: 1
# Regional flow: 0
# Market condition: 1
# Instance number: 2 (out of 5)
#----------------------------------------------------------------
# Randomly selected 30 ports
